C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
histoire	NOM	histoire
d'	PRP	de
un	DET:ART	un
petit	ADJ	petit
garçon	NOM	garçon
qui	PRO:REL	qui
,	PUN	,
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
,	PUN	,
fait	VER:pper	faire
de	PRP	de
la	DET:ART	le
rédaction	NOM	rédaction
,	PUN	,
il	PRO:PER	il
doit	VER:pres	devoir
trouver	VER:infi	trouver
une	DET:ART	un
vraie	ADJ	vrai
histoire	NOM	histoire
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
fait	VER:pres	faire
pendant	PRP	pendant
le	DET:ART	le
samedi	NOM	samedi
et	KON	et
le	DET:ART	le
dimanche	NOM	dimanche
,	PUN	,
et	KON	et
le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
doit	VER:pres	devoir
écrire	VER:infi	écrire
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
s'	PRO:PER	se
est	VER:pres	être
passé	VER:pper	passer
,	PUN	,
la	DET:ART	le
première	NUM	premier
fois	NOM	foi|fois
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
0	NUM	@card@
/	PUN	/
10	NUM	@card@
,	PUN	,
dimanche	NOM	dimanche
il	PRO:PER	il
pousse	VER:pres	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
et	KON	et
elle	PRO:PER	elle
va	VER:pres	aller
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
<segmentation/>
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
10	NUM	@card@
/	PUN	/
20	NUM	@card@
,	PUN	,
dimanche	NOM	dimanche
il	PRO:PER	il
met	VER:pres	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
<segmentation/>
il	PRO:PER	il
espérait	VER:impf	espérer
qu'	KON	que
une	DET:ART	un
personne	NOM	personne
passe	VER:pres	passer
dessous	ADV	dessous
et	KON	et
une	DET:ART	un
dame	NOM	dame
passe	VER:pres	passer
.	SENT	.
